======== n=1000, T=20 ========
-- BW=silverman --
Run 09: MS RMSE = 0.0015, DP RMSE = 11.7376, MS BW = 0.8000, DP BW = 0.8000
Run 10: MS RMSE = 0.0002, DP RMSE = 7.3514, MS BW = 0.8000, DP BW = 0.8000
Run 11: MS RMSE = 0.0010, DP RMSE = 8.4718, MS BW = 0.8000, DP BW = 0.8000
Run 12: MS RMSE = 0.0016, DP RMSE = 2.1109, MS BW = 0.8000, DP BW = 0.8000
Run 13: MS RMSE = 0.0011, DP RMSE = 2.3664, MS BW = 0.8000, DP BW = 0.8000
Run 14: MS RMSE = 0.0003, DP RMSE = 4.9545, MS BW = 0.8000, DP BW = 0.8000
Run 15: MS RMSE = 0.0001, DP RMSE = 8.2896, MS BW = 0.8000, DP BW = 0.8000
Run 16: MS RMSE = 0.0008, DP RMSE = 9.5109, MS BW = 0.8000, DP BW = 0.8000
Run 17: MS RMSE = 0.0026, DP RMSE = 13.5975, MS BW = 0.8000, DP BW = 0.8000
Run 18: MS RMSE = 0.0003, DP RMSE = 7.7373, MS BW = 0.8000, DP BW = 0.8000
Run 19: MS RMSE = 0.0011, DP RMSE = 6.9633, MS BW = 0.8000, DP BW = 0.8000
Run 20: MS RMSE = 0.0005, DP RMSE = 8.7417, MS BW = 0.8000, DP BW = 0.8000
Run 21: MS RMSE = 0.0004, DP RMSE = 4.4157, MS BW = 0.8000, DP BW = 0.8000
Run 22: MS RMSE = 0.0003, DP RMSE = 20.5743, MS BW = 0.8000, DP BW = 0.8000
Run 23: MS RMSE = 0.0001, DP RMSE = 1.7851, MS BW = 0.8000, DP BW = 0.8000
Run 24: MS RMSE = 0.0018, DP RMSE = 19.1598, MS BW = 0.8000, DP BW = 0.8000
Run 25: MS RMSE = 0.0008, DP RMSE = 5.2815, MS BW = 0.8000, DP BW = 0.8000
Run 26: MS RMSE = 0.0000, DP RMSE = 7.1122, MS BW = 0.8000, DP BW = 0.8000
Run 27: MS RMSE = 0.0011, DP RMSE = 8.7562, MS BW = 0.8000, DP BW = 0.8000
Run 28: MS RMSE = 0.0001, DP RMSE = 10.2682, MS BW = 0.8000, DP BW = 0.8000
Run 29: MS RMSE = 0.0021, DP RMSE = 5.9118, MS BW = 0.8000, DP BW = 0.8000
Run 30: MS RMSE = 0.0005, DP RMSE = 10.3887, MS BW = 0.8000, DP BW = 0.8000
Run 31: MS RMSE = 0.0001, DP RMSE = 7.6766, MS BW = 0.8000, DP BW = 0.8000
Run 32: MS RMSE = 0.0007, DP RMSE = 8.1350, MS BW = 0.8000, DP BW = 0.8000
Run 33: MS RMSE = 0.0001, DP RMSE = 9.7272, MS BW = 0.8000, DP BW = 0.8000
Run 34: MS RMSE = 0.0029, DP RMSE = 21.0570, MS BW = 0.8000, DP BW = 0.8000
Run 35: MS RMSE = 0.0026, DP RMSE = 2.4524, MS BW = 0.8000, DP BW = 0.8000
