======== n=1000, T=20 ========
-- BW=silverman --
Run 05: MS RMSE = 0.0016, DP RMSE = 0.0153, MS BW = 0.9000, DP BW = 0.9000
Run 06: MS RMSE = 0.0079, DP RMSE = 0.0380, MS BW = 0.9000, DP BW = 0.9000
Run 07: MS RMSE = 0.0111, DP RMSE = 0.0761, MS BW = 0.9000, DP BW = 0.9000
Run 08: MS RMSE = 0.0028, DP RMSE = 0.0063, MS BW = 0.9000, DP BW = 0.9000
Run 09: MS RMSE = 0.0084, DP RMSE = 0.0196, MS BW = 0.9000, DP BW = 0.9000
Run 10: MS RMSE = 0.0012, DP RMSE = 0.0233, MS BW = 0.9000, DP BW = 0.9000
Run 11: MS RMSE = 0.0031, DP RMSE = 0.0444, MS BW = 0.9000, DP BW = 0.9000
Run 12: MS RMSE = 0.0001, DP RMSE = 0.0325, MS BW = 0.9000, DP BW = 0.9000
Run 13: MS RMSE = 0.0028, DP RMSE = 0.0297, MS BW = 0.9000, DP BW = 0.9000
Run 14: MS RMSE = 0.0046, DP RMSE = 0.0473, MS BW = 0.9000, DP BW = 0.9000
Run 15: MS RMSE = 0.0008, DP RMSE = 0.0177, MS BW = 0.9000, DP BW = 0.9000
Run 16: MS RMSE = 0.0048, DP RMSE = 0.0776, MS BW = 0.9000, DP BW = 0.9000
Run 17: MS RMSE = 0.0060, DP RMSE = 0.0326, MS BW = 0.9000, DP BW = 0.9000
Run 18: MS RMSE = 0.0022, DP RMSE = 0.0476, MS BW = 0.9000, DP BW = 0.9000
Run 19: MS RMSE = 0.0042, DP RMSE = 0.0061, MS BW = 0.9000, DP BW = 0.9000
Run 20: MS RMSE = 0.0017, DP RMSE = 0.0079, MS BW = 0.9000, DP BW = 0.9000
Run 21: MS RMSE = 0.0091, DP RMSE = 0.0142, MS BW = 0.9000, DP BW = 0.9000
Run 22: MS RMSE = 0.0023, DP RMSE = 0.0048, MS BW = 0.9000, DP BW = 0.9000
Run 23: MS RMSE = 0.0008, DP RMSE = 0.0521, MS BW = 0.9000, DP BW = 0.9000
Run 24: MS RMSE = 0.0079, DP RMSE = 0.0241, MS BW = 0.9000, DP BW = 0.9000
Run 25: MS RMSE = 0.0024, DP RMSE = 0.0032, MS BW = 0.9000, DP BW = 0.9000
Run 26: MS RMSE = 0.0049, DP RMSE = 0.0334, MS BW = 0.9000, DP BW = 0.9000
Run 27: MS RMSE = 0.0026, DP RMSE = 0.0330, MS BW = 0.9000, DP BW = 0.9000
Run 28: MS RMSE = 0.0045, DP RMSE = 0.0654, MS BW = 0.9000, DP BW = 0.9000
Run 29: MS RMSE = 0.0091, DP RMSE = 0.0106, MS BW = 0.9000, DP BW = 0.9000
Run 30: MS RMSE = 0.0046, DP RMSE = 0.0102, MS BW = 0.9000, DP BW = 0.9000
Run 31: MS RMSE = 0.0145, DP RMSE = 0.0040, MS BW = 0.9000, DP BW = 0.9000
Run 32: MS RMSE = 0.0015, DP RMSE = 0.0185, MS BW = 0.9000, DP BW = 0.9000
Run 33: MS RMSE = 0.0038, DP RMSE = 0.0605, MS BW = 0.9000, DP BW = 0.9000
Run 34: MS RMSE = 0.0041, DP RMSE = 0.0217, MS BW = 0.9000, DP BW = 0.9000
Run 35: MS RMSE = 0.0018, DP RMSE = 0.0016, MS BW = 0.9000, DP BW = 0.9000
Run 36: MS RMSE = 0.0033, DP RMSE = 0.0072, MS BW = 0.9000, DP BW = 0.9000
Run 37: MS RMSE = 0.0038, DP RMSE = 0.0536, MS BW = 0.9000, DP BW = 0.9000
Run 38: MS RMSE = 0.0017, DP RMSE = 0.0087, MS BW = 0.9000, DP BW = 0.9000
Run 39: MS RMSE = 0.0021, DP RMSE = 0.0201, MS BW = 0.9000, DP BW = 0.9000
Run 40: MS RMSE = 0.0010, DP RMSE = 0.0390, MS BW = 0.9000, DP BW = 0.9000
Run 41: MS RMSE = 0.0003, DP RMSE = 0.0151, MS BW = 0.9000, DP BW = 0.9000
Run 42: MS RMSE = 0.0029, DP RMSE = 0.0286, MS BW = 0.9000, DP BW = 0.9000
Run 43: MS RMSE = 0.0024, DP RMSE = 0.0334, MS BW = 0.9000, DP BW = 0.9000
Run 44: MS RMSE = 0.0098, DP RMSE = 0.0284, MS BW = 0.9000, DP BW = 0.9000
Run 45: MS RMSE = 0.0050, DP RMSE = 0.0099, MS BW = 0.9000, DP BW = 0.9000
Run 46: MS RMSE = 0.0029, DP RMSE = 0.0094, MS BW = 0.9000, DP BW = 0.9000
Run 47: MS RMSE = 0.0045, DP RMSE = 0.0138, MS BW = 0.9000, DP BW = 0.9000
Run 48: MS RMSE = 0.0007, DP RMSE = 0.0157, MS BW = 0.9000, DP BW = 0.9000
Run 49: MS RMSE = 0.0063, DP RMSE = 0.0201, MS BW = 0.9000, DP BW = 0.9000
Run 50: MS RMSE = 0.0048, DP RMSE = 0.0188, MS BW = 0.9000, DP BW = 0.9000

-- BW=1.0 --
Run 01: MS RMSE = 0.0045, DP RMSE = 0.0166, MS BW = 1.0000, DP BW = 1.0000
Run 02: MS RMSE = 0.0009, DP RMSE = 0.0596, MS BW = 1.0000, DP BW = 1.0000
Run 03: MS RMSE = 0.0054, DP RMSE = 0.0372, MS BW = 1.0000, DP BW = 1.0000
Run 04: MS RMSE = 0.0027, DP RMSE = 0.0285, MS BW = 1.0000, DP BW = 1.0000
Run 05: MS RMSE = 0.0053, DP RMSE = 0.0661, MS BW = 1.0000, DP BW = 1.0000
Run 06: MS RMSE = 0.0087, DP RMSE = 0.0225, MS BW = 1.0000, DP BW = 1.0000
Run 07: MS RMSE = 0.0036, DP RMSE = 0.0267, MS BW = 1.0000, DP BW = 1.0000
Run 08: MS RMSE = 0.0012, DP RMSE = 0.0523, MS BW = 1.0000, DP BW = 1.0000
Run 09: MS RMSE = 0.0046, DP RMSE = 0.0070, MS BW = 1.0000, DP BW = 1.0000
Run 10: MS RMSE = 0.0060, DP RMSE = 0.0252, MS BW = 1.0000, DP BW = 1.0000
